57850,14232,Omar,Huang,2013-10-12 00:00:00.000,2013-08-30 00:00:00.000
62824,14233,Ricardo,She,2013-12-26 00:00:00.000,2013-12-03 00:00:00.000
66873,14234,Gina,Romero,2014-02-22 00:00:00.000,2014-02-04 00:00:00.000
68397,14235,Larry,Alvarez,2014-03-16 00:00:00.000,2014-02-09 00:00:00.000
69242,14236,Abigail,Richardson,2014-03-28 00:00:00.000,2014-02-25 00:00:00.000
64005,14237,Kate,Andersen,2014-01-11 00:00:00.000,2013-09-07 00:00:00.000
68809,14238,Jay,Gonzalez,2014-03-22 00:00:00.000,2014-02-02 00:00:00.000
59323,14239,Maria,Peterson,2013-11-02 00:00:00.000,2012-10-06 00:00:00.000
61018,14240,Caroline,Foster,2013-11-27 00:00:00.000,2012-10-26 00:00:00.000
63319,14241,Grace,Wood,2013-12-31 00:00:00.000,NULL
59382,14242,Rafael,Ye,2013-11-03 00:00:00.000,2012-11-12 00:00:00.000
55769,14243,Gregory,Winston,2013-09-06 00:00:00.000,NULL
73551,14244,Jennifer,Griffin,2014-05-22 00:00:00.000,2014-01-09 00:00:00.000
51996,14245,Ana,Russell,2013-07-02 00:00:00.000,NULL
53746,14246,Devin,Garcia,2013-08-02 00:00:00.000,NULL
74545,14247,Hunter,Allen,2014-06-12 00:00:00.000,NULL
66975,14248,Misty,Tang,2014-02-24 00:00:00.000,NULL
59101,14249,Eduardo,Thomas,2013-10-30 00:00:00.000,NULL
65421,14250,Adam,Collins,2014-01-30 00:00:00.000,NULL
70192,14251,Alex,Brooks,2014-04-08 00:00:00.000,NULL
73538,14252,Destiny,Cook,2014-05-22 00:00:00.000,NULL
59955,14253,Eduardo,Scott,2013-11-11 00:00:00.000,2012-11-01 00:00:00.000
61402,14254,Tabitha,Gill,2013-12-02 00:00:00.000,NULL
59953,14255,Jonathan,Jackson,2013-11-11 00:00:00.000,2012-11-09 00:00:00.000
59877,14256,Elizabeth,Robinson,2013-11-10 00:00:00.000,2012-11-11 00:00:00.000
64559,14257,James,Carter,2014-01-19 00:00:00.000,NULL
74988,14258,Haley,Foster,2014-06-26 00:00:00.000,NULL
66370,14259,Antonio,Flores,2014-02-14 00:00:00.000,2013-08-06 00:00:00.000
65559,14260,Frank,Ruiz,2014-02-01 00:00:00.000,2013-08-11 00:00:00.000
70936,14261,Meredith,Subram,2014-04-18 00:00:00.000,2014-01-30 00:00:00.000
72581,14262,Jon,He,2014-05-09 00:00:00.000,2014-01-29 00:00:00.000
72847,14263,Nina,Lal,2014-05-13 00:00:00.000,2014-02-09 00:00:00.000
65671,14264,Karl,Lal,2014-02-03 00:00:00.000,2013-06-26 00:00:00.000
74374,14265,Garrett,Bell,2014-06-07 00:00:00.000,2014-05-23 00:00:00.000
53434,14266,Cory,Patel,2013-07-30 00:00:00.000,NULL
68261,14267,Lauren,Wood,2014-03-14 00:00:00.000,2012-11-02 00:00:00.000
69304,14268,Isabella,Roberts,2014-03-29 00:00:00.000,2012-11-27 00:00:00.000
66918,14269,Tony,She,2014-02-23 00:00:00.000,NULL
57826,14270,James,Ross,2013-10-11 00:00:00.000,2012-11-21 00:00:00.000
54083,14271,Lucas,Wright,2013-08-08 00:00:00.000,NULL
68194,14272,Sydney,Ward,2014-03-13 00:00:00.000,2012-11-08 00:00:00.000
65831,14273,Angel,Parker,2014-02-06 00:00:00.000,NULL
74164,14274,Edward,Williams,2014-05-31 00:00:00.000,2014-05-19 00:00:00.000
67133,14275,Arthur,Prasad,2014-02-26 00:00:00.000,2013-06-27 00:00:00.000
65382,14276,Melody,Suarez,2014-01-29 00:00:00.000,2013-09-06 00:00:00.000
65858,14277,Jerry,She,2014-02-06 00:00:00.000,2013-10-26 00:00:00.000
64858,14278,Olivia,Sanchez,2014-01-24 00:00:00.000,2013-12-19 00:00:00.000
67004,14279,Taylor,Barnes,2014-02-24 00:00:00.000,2013-10-21 00:00:00.000
56510,14280,Isaac,Oliver,2013-09-20 00:00:00.000,NULL
66361,14281,Daniel,Wilson,2014-02-14 00:00:00.000,2013-10-08 00:00:00.000
74509,14282,Brianna,Lewis,2014-06-11 00:00:00.000,2014-05-25 00:00:00.000
58523,14283,Seth,Simmons,2013-10-23 00:00:00.000,2012-11-21 00:00:00.000
58331,14284,Wyatt,Anderson,2013-10-20 00:00:00.000,2012-11-10 00:00:00.000
57623,14285,Taylor,Hughes,2013-10-07 00:00:00.000,2012-10-30 00:00:00.000
65672,14286,Kristine,Hernandez,2014-02-03 00:00:00.000,2013-10-02 00:00:00.000
65383,14287,Derek,Xie,2014-01-29 00:00:00.000,2013-11-23 00:00:00.000
60362,14288,Christina,Ramirez,2013-11-17 00:00:00.000,2012-10-31 00:00:00.000
60018,14289,Jessica,Martinez,2013-11-12 00:00:00.000,2012-11-01 00:00:00.000
60736,14290,Jonathan,Wilson,2013-11-23 00:00:00.000,2012-12-22 00:00:00.000
64347,14291,Tyler,White,2014-01-16 00:00:00.000,2013-11-16 00:00:00.000
60930,14292,Isabella,Ross,2013-11-26 00:00:00.000,2012-12-21 00:00:00.000
64487,14293,Kyle,Campbell,2014-01-18 00:00:00.000,NULL
56776,14294,Steven,Gray,2013-09-25 00:00:00.000,NULL
58800,14295,Hannah,Thomas,2013-10-28 00:00:00.000,NULL
58801,14296,Benjamin,Russell,2013-10-28 00:00:00.000,NULL
61075,14297,Kristin,Raji,2013-11-28 00:00:00.000,2012-12-16 00:00:00.000
60604,14298,Kaitlyn,Jenkins,2013-11-21 00:00:00.000,2012-12-15 00:00:00.000
65784,14299,Jermaine,Chandra,2014-02-05 00:00:00.000,2013-11-25 00:00:00.000
67249,14300,Colin,He,2014-02-28 00:00:00.000,2013-12-25 00:00:00.000
66820,14301,Ruben,Vazquez,2014-02-21 00:00:00.000,2013-12-19 00:00:00.000
66137,14302,April,Beck,2014-02-10 00:00:00.000,2013-12-18 00:00:00.000
66764,14303,Briana,Ramos,2014-02-20 00:00:00.000,2013-09-04 00:00:00.000
68885,14304,Jacquelyn,Jimenez,2014-03-23 00:00:00.000,2013-09-06 00:00:00.000
67837,14305,Brendan,Shen,2014-03-07 00:00:00.000,2013-10-27 00:00:00.000
67572,14306,Byron,Ramos,2014-03-03 00:00:00.000,2013-10-01 00:00:00.000
62160,14307,Ross,Perez,2013-12-15 00:00:00.000,2013-09-12 00:00:00.000
65856,14308,Marie,Ramos,2014-02-06 00:00:00.000,2013-12-14 00:00:00.000
70021,14309,Orlando,Sanz,2014-04-06 00:00:00.000,2013-07-28 00:00:00.000
66417,14310,Jon,Zeng,2014-02-15 00:00:00.000,2014-01-23 00:00:00.000
64000,14311,Erik,Alvarez,2014-01-11 00:00:00.000,2013-08-06 00:00:00.000
63553,14312,Claudia,Lin,2014-01-04 00:00:00.000,2013-08-18 00:00:00.000
71224,14313,Christian,Smith,2014-04-23 00:00:00.000,2014-01-26 00:00:00.000
63884,14314,Katherine,Cooper,2014-01-09 00:00:00.000,2013-11-20 00:00:00.000
67767,14315,Carl,Chander,2014-03-07 00:00:00.000,2013-09-22 00:00:00.000
69158,14316,Leonard,Anand,2014-03-27 00:00:00.000,2013-11-06 00:00:00.000
70314,14317,Steve,Liang,2014-04-10 00:00:00.000,2013-07-08 00:00:00.000
64902,14318,Seth,Rogers,2014-01-25 00:00:00.000,2013-08-11 00:00:00.000
72359,14319,Renee,Sanz,2014-05-07 00:00:00.000,2013-12-01 00:00:00.000
66569,14320,Amy,Hu,2014-02-18 00:00:00.000,2013-12-18 00:00:00.000
75003,14321,Jackson,Evans,2014-06-27 00:00:00.000,2014-04-16 00:00:00.000
66077,14322,Sydney,Thomas,2014-02-09 00:00:00.000,2014-01-30 00:00:00.000
67015,14323,Colin,Tang,2014-02-24 00:00:00.000,2014-01-31 00:00:00.000
66488,14324,Jessie,Alvarez,2014-02-16 00:00:00.000,2014-02-07 00:00:00.000
68677,14325,Crystal,Li,2014-03-20 00:00:00.000,2014-02-25 00:00:00.000
68341,14326,Joe,Perez,2014-03-15 00:00:00.000,2014-02-23 00:00:00.000
71057,14327,Kyle,Butler,2014-04-20 00:00:00.000,NULL
67651,14328,Andrea,Rogers,2014-03-05 00:00:00.000,2014-02-15 00:00:00.000
51913,14329,Holly,Sanchez,2013-06-30 00:00:00.000,NULL
57998,14330,Matthew,Harris,2013-10-14 00:00:00.000,NULL
66917,14331,Timothy,Murphy,2014-02-23 00:00:00.000,NULL
65409,14332,Jade,Rogers,2014-01-30 00:00:00.000,2014-01-20 00:00:00.000
71661,14333,Bobby,Suri,2014-04-29 00:00:00.000,NULL
57888,14334,Patrick,Murphy,2013-10-12 00:00:00.000,2012-12-24 00:00:00.000
58885,14335,Allison,Cox,2013-10-29 00:00:00.000,2012-11-30 00:00:00.000
57999,14336,Gabriel,Baker,2013-10-14 00:00:00.000,2012-12-06 00:00:00.000
57938,14337,Olivia,Coleman,2013-10-13 00:00:00.000,2013-01-03 00:00:00.000
58176,14338,Natalie,Taylor,2013-10-17 00:00:00.000,NULL
52653,14339,Brandy,Suri,2013-07-15 00:00:00.000,NULL
74398,14340,Miranda,Butler,2014-06-07 00:00:00.000,NULL
74925,14341,Sean,Sanders,2014-06-24 00:00:00.000,2014-03-19 00:00:00.000
58332,14342,Beth,Ruiz,2013-10-20 00:00:00.000,2012-12-31 00:00:00.000
57286,14343,Xavier,Turner,2013-10-01 00:00:00.000,2013-01-18 00:00:00.000
73653,14344,Kurt,Xie,2014-05-24 00:00:00.000,2013-09-19 00:00:00.000
73333,14345,Kristi,Rodriguez,2014-05-19 00:00:00.000,2013-11-11 00:00:00.000
72127,14346,Evelyn,Perez,2014-05-03 00:00:00.000,2013-12-15 00:00:00.000
62282,14347,Tara,Goel,2013-12-16 00:00:00.000,2013-02-22 00:00:00.000
62692,14348,Alex,Scott,2013-12-23 00:00:00.000,2013-02-04 00:00:00.000
66174,14349,Nicole,Griffin,2014-02-11 00:00:00.000,NULL
66603,14350,Emily,Moore,2014-02-18 00:00:00.000,NULL
54742,14351,Riley,Gray,2013-08-20 00:00:00.000,NULL
61882,14352,Melissa,Butler,2013-12-10 00:00:00.000,NULL
55703,14353,Erin,Reed,2013-09-05 00:00:00.000,2013-08-31 00:00:00.000
69716,14354,Seth,Green,2014-04-01 00:00:00.000,2013-01-24 00:00:00.000
57997,14355,Ian,King,2013-10-14 00:00:00.000,2013-01-14 00:00:00.000
59625,14356,Isabella,Baker,2013-11-06 00:00:00.000,2013-01-23 00:00:00.000
59954,14357,Dalton,Collins,2013-11-11 00:00:00.000,2013-01-26 00:00:00.000
63027,14358,Amanda,Watson,2013-12-29 00:00:00.000,NULL
70774,14359,Eduardo,Henderson,2014-04-16 00:00:00.000,2014-03-17 00:00:00.000
69047,14360,Samantha,Patterson,2014-03-26 00:00:00.000,NULL
74434,14361,Franklin,Raje,2014-06-08 00:00:00.000,NULL
57937,14362,Roberto,Gill,2013-10-13 00:00:00.000,2013-01-12 00:00:00.000
70978,14363,Natalie,Long,2014-04-19 00:00:00.000,2014-03-21 00:00:00.000
60230,14364,Mario,Rai,2013-11-15 00:00:00.000,2013-01-13 00:00:00.000
61010,14365,Evan,Ward,2013-11-27 00:00:00.000,2012-12-31 00:00:00.000
61011,14366,Anna,Brooks,2013-11-27 00:00:00.000,2013-02-15 00:00:00.000
59802,14367,Courtney,Green,2013-11-09 00:00:00.000,2013-02-03 00:00:00.000
74672,14368,Richard,Thompson,2014-06-16 00:00:00.000,NULL
61621,14369,Devin,Sanchez,2013-12-06 00:00:00.000,NULL
62799,14370,Meghan,Dominguez,2013-12-25 00:00:00.000,2013-12-15 00:00:00.000
74344,14371,Jeremiah,Lewis,2014-06-06 00:00:00.000,2014-05-18 00:00:00.000
59936,14372,Kaitlyn,Washington,2013-11-11 00:00:00.000,NULL
60594,14373,Ricardo,Jai,2013-11-21 00:00:00.000,NULL
59188,14374,David,Yang,2013-10-31 00:00:00.000,2013-02-27 00:00:00.000
61400,14375,Alexandra,Moore,2013-12-02 00:00:00.000,NULL
63086,14376,Faith,Torres,2013-12-30 00:00:00.000,NULL
59626,14377,Paula,Ruiz,2013-11-06 00:00:00.000,2013-02-12 00:00:00.000
59243,14378,Cory,Mehta,2013-11-01 00:00:00.000,2013-02-17 00:00:00.000
59186,14379,Richard,Foster,2013-10-31 00:00:00.000,2013-02-20 00:00:00.000
60877,14380,Kaylee,Watson,2013-11-25 00:00:00.000,2013-02-18 00:00:00.000
60363,14381,Alexa,Cooper,2013-11-17 00:00:00.000,2013-02-02 00:00:00.000
60019,14382,Darren,Blanco,2013-11-12 00:00:00.000,2013-02-02 00:00:00.000
64026,14383,Marvin,Ferrier,2014-01-11 00:00:00.000,NULL
67869,14384,Rachel,Miller,2014-03-08 00:00:00.000,NULL
60603,14385,Maria,Hall,2013-11-21 00:00:00.000,2013-03-20 00:00:00.000
60731,14386,Marissa,Wood,2013-11-23 00:00:00.000,2013-03-12 00:00:00.000
57352,14387,Brittany,Hughes,2013-10-02 00:00:00.000,NULL
58802,14388,Kaylee,Rogers,2013-10-28 00:00:00.000,NULL
69690,14389,Ryan,Harris,2014-04-01 00:00:00.000,NULL
69969,14390,Logan,Kumar,2014-04-05 00:00:00.000,NULL
66973,14391,Jason,Long,2014-02-24 00:00:00.000,NULL
63046,14392,Justin,Jackson,2013-12-29 00:00:00.000,2013-03-10 00:00:00.000
67373,14393,José,Perez,2014-03-01 00:00:00.000,NULL
62620,14394,Jacob,Rodriguez,2013-12-22 00:00:00.000,2013-03-21 00:00:00.000
68577,14395,Devin,Reed,2014-03-19 00:00:00.000,NULL
62315,14396,Zoe,Sanchez,2013-12-17 00:00:00.000,NULL
75015,14397,Sierra,Edwards,2014-06-27 00:00:00.000,NULL
61008,14398,James,Anderson,2013-11-27 00:00:00.000,2013-03-14 00:00:00.000
56089,14399,Jeremy,Peterson,2013-09-12 00:00:00.000,NULL
62133,14400,Brandon,Brown,2013-12-14 00:00:00.000,2013-03-04 00:00:00.000
58443,14401,Jose,Kumar,2013-10-22 00:00:00.000,NULL
74232,14402,Hailey,Parker,2014-06-02 00:00:00.000,NULL
72989,14403,Angelica,Russell,2014-05-15 00:00:00.000,NULL
53155,14404,Rachel,Davis,2013-07-25 00:00:00.000,NULL
66799,14405,Dylan,Walker,2014-02-21 00:00:00.000,NULL
59746,14406,Carrie,Schmidt,2013-11-08 00:00:00.000,2013-03-08 00:00:00.000
74325,14407,Thomas,Bryant,2014-06-05 00:00:00.000,NULL
72464,14408,Jasmine,Cook,2014-05-08 00:00:00.000,NULL
61339,14409,Eric,Wang,2013-12-01 00:00:00.000,NULL
71585,14410,Arianna,Brooks,2014-04-28 00:00:00.000,NULL
62986,14411,Ashley,Johnson,2013-12-28 00:00:00.000,2013-03-05 00:00:00.000
61637,14412,Nicole,Blue,2013-12-06 00:00:00.000,2013-03-29 00:00:00.000
59374,14413,Rachel,Patterson,2013-11-03 00:00:00.000,2013-03-24 00:00:00.000
61152,14414,Rachel,Wilson,2013-11-29 00:00:00.000,2013-03-16 00:00:00.000
61009,14415,William,Davis,2013-11-27 00:00:00.000,2013-03-16 00:00:00.000
58330,14416,Madison,Flores,2013-10-20 00:00:00.000,NULL
60288,14417,Ernest,Lu,2013-11-16 00:00:00.000,2013-03-04 00:00:00.000
59542,14418,Rebecca,Young,2013-11-05 00:00:00.000,2013-03-03 00:00:00.000
62271,14419,Abigail,Ward,2013-12-16 00:00:00.000,2013-04-14 00:00:00.000
61359,14420,Chloe,Wright,2013-12-01 00:00:00.000,2013-04-28 00:00:00.000
62667,14421,Hannah,Barnes,2013-12-23 00:00:00.000,2013-04-07 00:00:00.000
55773,14422,Cara,Lu,2013-09-06 00:00:00.000,NULL
58049,14423,Jill,Ruiz,2013-10-15 00:00:00.000,2013-09-04 00:00:00.000
67027,14424,Stefanie,Raman,2014-02-25 00:00:00.000,2013-10-30 00:00:00.000
59904,14425,Victor,Carlson,2013-11-11 00:00:00.000,2013-07-25 00:00:00.000
60249,14426,Madison,Hughes,2013-11-16 00:00:00.000,2013-07-10 00:00:00.000
65066,14427,Emmanuel,Patel,2014-01-27 00:00:00.000,2013-11-28 00:00:00.000
62035,14428,Cassie,Andersen,2013-12-13 00:00:00.000,2013-07-24 00:00:00.000
64356,14429,Lacey,He,2014-01-16 00:00:00.000,2013-12-02 00:00:00.000
67603,14430,Sydney,Jones,2014-03-04 00:00:00.000,NULL
74671,14431,Kayla,Moore,2014-06-16 00:00:00.000,NULL
66232,14432,Antonio,Russell,2014-02-12 00:00:00.000,NULL
61713,14433,Jennifer,Peterson,2013-12-07 00:00:00.000,2013-04-07 00:00:00.000
61581,14434,Sophia,Hill,2013-12-05 00:00:00.000,2013-04-14 00:00:00.000
64090,14435,Jennifer,Wilson,2014-01-12 00:00:00.000,NULL
67076,14436,John,Martin,2014-02-25 00:00:00.000,2013-10-17 00:00:00.000
73362,14437,Mitchell,Anand,2014-05-20 00:00:00.000,NULL
62856,14438,Gabrielle,Gonzales,2013-12-26 00:00:00.000,2013-04-09 00:00:00.000
62446,14439,Brian,Cox,2013-12-19 00:00:00.000,2013-04-04 00:00:00.000
62447,14440,Jon,Tang,2013-12-19 00:00:00.000,2013-04-01 00:00:00.000
56663,14441,William,Lewis,2013-09-23 00:00:00.000,NULL
62331,14442,Shelby,Peterson,2013-12-17 00:00:00.000,2013-04-20 00:00:00.000
54791,14443,Benjamin,Wilson,2013-08-21 00:00:00.000,NULL
60794,14444,Patrick,Sanders,2013-11-24 00:00:00.000,NULL
55768,14445,Benjamin,Henderson,2013-09-06 00:00:00.000,NULL
71315,14446,Jeremiah,Johnson,2014-04-24 00:00:00.000,2014-03-30 00:00:00.000
61904,14447,Madison,Alexander,2013-12-10 00:00:00.000,2013-04-18 00:00:00.000
62666,14448,Lauren,Butler,2013-12-23 00:00:00.000,2013-04-13 00:00:00.000
61414,14449,Logan,Jenkins,2013-12-02 00:00:00.000,2013-04-12 00:00:00.000
58505,14450,Kevin,Butler,2013-10-23 00:00:00.000,NULL
61952,14451,Tyler,Moore,2013-12-11 00:00:00.000,2013-04-05 00:00:00.000
61771,14452,Alex,Gonzalez,2013-12-08 00:00:00.000,2013-04-14 00:00:00.000
62735,14453,Jesse,Scott,2013-12-24 00:00:00.000,2013-04-06 00:00:00.000
55529,14454,Kayla,Anderson,2013-09-02 00:00:00.000,NULL
70707,14455,Alexandra,Mitchell,2014-04-15 00:00:00.000,2013-12-10 00:00:00.000
61358,14456,Benjamin,Walker,2013-12-01 00:00:00.000,2013-04-01 00:00:00.000
62855,14457,Thomas,White,2013-12-26 00:00:00.000,2013-05-02 00:00:00.000
66339,14458,Jordan,Yang,2014-02-14 00:00:00.000,2014-02-02 00:00:00.000
66363,14459,Cody,Gray,2014-02-14 00:00:00.000,2013-11-14 00:00:00.000
72303,14460,Jose,Long,2014-05-06 00:00:00.000,NULL
62072,14461,Chloe,Gonzalez,2013-12-13 00:00:00.000,2013-05-22 00:00:00.000
66531,14462,Beth,Sanz,2014-02-17 00:00:00.000,NULL
54065,14463,Julia,Patterson,2013-08-08 00:00:00.000,NULL
61466,14464,Elizabeth,Price,2013-12-03 00:00:00.000,2013-05-17 00:00:00.000
52436,14465,Dakota,Patterson,2013-07-11 00:00:00.000,NULL
68305,14466,Logan,Adams,2014-03-15 00:00:00.000,NULL
57765,14467,Aidan,Russell,2013-10-10 00:00:00.000,NULL
52594,14468,Grace,Rivera,2013-07-14 00:00:00.000,NULL
55416,14469,Angela,Bell,2013-08-31 00:00:00.000,NULL
61903,14470,Jeremy,Robinson,2013-12-10 00:00:00.000,2013-05-19 00:00:00.000
61951,14471,Gabriel,Gonzalez,2013-12-11 00:00:00.000,2013-05-03 00:00:00.000
62924,14472,Natalie,Diaz,2013-12-27 00:00:00.000,2013-05-27 00:00:00.000
62736,14473,Miguel,King,2013-12-24 00:00:00.000,2013-05-09 00:00:00.000
75106,14474,Jacqueline,Murphy,2014-06-30 00:00:00.000,NULL
56355,14475,Isabella,Perry,2013-09-17 00:00:00.000,NULL
64984,14476,Bryce,Reed,2014-01-26 00:00:00.000,NULL
62925,14477,Lauren,Lee,2013-12-27 00:00:00.000,2013-05-06 00:00:00.000
65736,14478,Abigail,Patterson,2014-02-04 00:00:00.000,2013-11-09 00:00:00.000
72887,14479,Samantha,Smith,2014-05-14 00:00:00.000,NULL
69818,14480,Jackson,Gonzalez,2014-04-03 00:00:00.000,2014-01-31 00:00:00.000
62983,14481,Mary,Edwards,2013-12-28 00:00:00.000,2013-05-20 00:00:00.000
74397,14482,Noah,Perez,2014-06-07 00:00:00.000,NULL
58097,14483,Nicole,Henderson,2013-10-16 00:00:00.000,NULL
61411,14484,Samantha,Hall,2013-12-02 00:00:00.000,2013-05-04 00:00:00.000
62003,14485,Bailey,Stewart,2013-12-12 00:00:00.000,2013-05-20 00:00:00.000
61302,14486,Jonathan,Coleman,2013-11-30 00:00:00.000,2013-04-30 00:00:00.000
59783,14487,Seth,Hall,2013-11-09 00:00:00.000,NULL
68048,14488,Connor,Hughes,2014-03-11 00:00:00.000,NULL
69277,14489,Jason,Wang,2014-03-29 00:00:00.000,NULL
72305,14490,Aidan,Butler,2014-05-06 00:00:00.000,NULL
58666,14491,Isaac,Bailey,2013-10-26 00:00:00.000,NULL
56512,14492,Justin,Patterson,2013-09-20 00:00:00.000,NULL
72380,14493,Sara,Parker,2014-05-07 00:00:00.000,NULL
59801,14494,Cameron,Diaz,2013-11-09 00:00:00.000,2013-05-03 00:00:00.000
60729,14495,Nathan,Diaz,2013-11-23 00:00:00.000,2013-05-20 00:00:00.000
59450,14496,Cindy,Stewart,2013-11-04 00:00:00.000,NULL
59241,14497,Allison,Scott,2013-11-01 00:00:00.000,NULL
61838,14498,Katie,Luo,2013-12-09 00:00:00.000,2013-05-01 00:00:00.000
69691,14499,Samuel,Flores,2014-04-01 00:00:00.000,NULL
74708,14500,Jasmine,Ward,2014-06-17 00:00:00.000,NULL
62071,14501,Ruben,Prasad,2013-12-13 00:00:00.000,2011-05-31 00:00:00.000
67381,14502,Katelyn,Wright,2014-03-01 00:00:00.000,2013-09-01 00:00:00.000
58218,14503,Brianna,Alexander,2013-10-18 00:00:00.000,NULL
74929,14504,Nicole,Jones,2014-06-24 00:00:00.000,2014-03-21 00:00:00.000
52746,14505,Alex,Edwards,2013-07-17 00:00:00.000,NULL
70694,14506,Stacy,Suarez,2014-04-15 00:00:00.000,NULL
52637,14507,Eric,Wright,2013-07-15 00:00:00.000,NULL
58798,14508,Madison,Hall,2013-10-28 00:00:00.000,NULL
67372,14509,Bridget,Deng,2014-03-01 00:00:00.000,NULL
62663,14510,Samuel,Hernandez,2013-12-23 00:00:00.000,2011-06-24 00:00:00.000
55709,14511,Danielle,Rogers,2013-09-05 00:00:00.000,NULL
52350,14512,Christopher,Jones,2013-07-09 00:00:00.000,NULL
68765,14513,Alexandra,Turner,2014-03-22 00:00:00.000,NULL
75060,14514,Rachel,Jones,2014-06-28 00:00:00.000,NULL
68438,14515,Anna,Cooper,2014-03-17 00:00:00.000,NULL
62030,14516,Tommy,Lal,2013-12-13 00:00:00.000,2013-07-24 00:00:00.000
68739,14517,Ebony,Rodriguez,2014-03-22 00:00:00.000,2013-12-10 00:00:00.000
63366,14518,Ann,Mehta,2014-01-01 00:00:00.000,2013-07-20 00:00:00.000
54340,14519,Denise,Rana,2013-08-13 00:00:00.000,NULL
59687,14520,Bonnie,Xu,2013-11-07 00:00:00.000,2011-06-06 00:00:00.000
70678,14521,Rodney,Romero,2014-04-15 00:00:00.000,2013-12-18 00:00:00.000
66951,14522,Omar,Zheng,2014-02-24 00:00:00.000,2013-10-14 00:00:00.000
59388,14523,Lydia,Fernandez,2013-11-03 00:00:00.000,2013-02-16 00:00:00.000
63629,14524,Carla,Prasad,2014-01-05 00:00:00.000,2012-08-04 00:00:00.000
69174,14525,Claudia,Sun,2014-03-28 00:00:00.000,2013-08-25 00:00:00.000
60222,14526,Emily,Hall,2013-11-15 00:00:00.000,NULL
70493,14527,Kurt,Raji,2014-04-12 00:00:00.000,NULL
62913,14528,Casey,Ramos,2013-12-27 00:00:00.000,NULL
73677,14529,Kaitlin,Sai,2014-05-24 00:00:00.000,2013-09-13 00:00:00.000
70792,14530,Ethan,Smith,2014-04-16 00:00:00.000,2013-08-20 00:00:00.000
55164,14531,Abigail,Garcia,2013-08-28 00:00:00.000,2013-07-27 00:00:00.000
54452,14532,Barbara,Wu,2013-08-15 00:00:00.000,NULL
74207,14533,Roberto,Alonso,2014-06-01 00:00:00.000,2014-02-04 00:00:00.000
70053,14534,Abby,Rana,2014-04-06 00:00:00.000,NULL
54565,14535,Dustin,Anand,2013-08-17 00:00:00.000,2013-08-08 00:00:00.000
61459,14536,Krystal,Wu,2013-12-03 00:00:00.000,NULL
61694,14537,Clayton,Cai,2013-12-07 00:00:00.000,NULL
66381,14538,Katherine,Brown,2014-02-15 00:00:00.000,2012-08-04 00:00:00.000
67215,14539,Carrie,Alonso,2014-02-28 00:00:00.000,2012-08-02 00:00:00.000
65656,14540,Randy,Lin,2014-02-03 00:00:00.000,2013-08-09 00:00:00.000
66651,14541,Douglas,Kapoor,2014-02-19 00:00:00.000,2012-02-08 00:00:00.000
67801,14542,Alex,Ward,2014-03-07 00:00:00.000,2013-12-19 00:00:00.000
61565,14543,Heather,Lu,2013-12-05 00:00:00.000,NULL
57813,14544,Darryl,West,2013-10-11 00:00:00.000,NULL
74680,14545,Faith,Henderson,2014-06-16 00:00:00.000,2013-09-13 00:00:00.000
74269,14546,Christina,Sanchez,2014-06-03 00:00:00.000,2013-08-18 00:00:00.000
73747,14547,Noah,Thompson,2014-05-25 00:00:00.000,2014-04-25 00:00:00.000
69823,14548,Maria,Turner,2014-04-03 00:00:00.000,NULL
64335,14549,Arturo,Goel,2014-01-16 00:00:00.000,NULL
65911,14550,Kristy,Vazquez,2014-02-07 00:00:00.000,NULL
73540,14551,Michele,Vance,2014-05-22 00:00:00.000,NULL
71239,14552,Daisy,Ramos,2014-04-23 00:00:00.000,2014-03-24 00:00:00.000
56828,14553,Leah,Ma,2013-09-26 00:00:00.000,2013-08-20 00:00:00.000
63915,14554,Isaac,Mitchell,2014-01-09 00:00:00.000,2013-09-07 00:00:00.000
68629,14555,Jodi,Kumar,2014-03-20 00:00:00.000,2012-08-28 00:00:00.000
67110,14556,Rafael,He,2014-02-26 00:00:00.000,NULL
74940,14557,Mathew,Sanz,2014-06-25 00:00:00.000,2013-07-01 00:00:00.000
59950,14558,Marcel,Truempy,2013-11-11 00:00:00.000,2011-06-27 00:00:00.000
59376,14559,Ashley,Washington,2013-11-03 00:00:00.000,2011-06-18 00:00:00.000
59242,14560,Kelvin,Huang,2013-11-01 00:00:00.000,2011-06-07 00:00:00.000
70536,14561,Eduardo,Miller,2014-04-13 00:00:00.000,2014-01-10 00:00:00.000
58268,14562,Bryce,Stewart,2013-10-19 00:00:00.000,NULL
62719,14563,Fernando,Carter,2013-12-24 00:00:00.000,NULL
73449,14564,Chloe,Bailey,2014-05-21 00:00:00.000,NULL
60730,14565,Natalie,Hernandez,2013-11-23 00:00:00.000,2011-07-06 00:00:00.000
67378,14566,Kaylee,Mitchell,2014-03-01 00:00:00.000,2014-01-06 00:00:00.000
72457,14567,Seth,Thomas,2014-05-08 00:00:00.000,2013-11-22 00:00:00.000
55844,14568,Priscilla,Kumar,2013-09-07 00:00:00.000,NULL
68914,14569,Kristopher,Rodriguez,2014-03-24 00:00:00.000,NULL
57504,14570,Hannah,Henderson,2013-10-05 00:00:00.000,NULL
64705,14571,Rachel,Richardson,2014-01-21 00:00:00.000,NULL
62618,14572,Melanie,Foster,2013-12-22 00:00:00.000,2011-07-19 00:00:00.000
67108,14573,Madison,Wood,2014-02-26 00:00:00.000,NULL
